pose_id,tx,ty,tz,qx,qy,qz,qw,loop_ids
53,3.883739783,-5.476525536,5.246556454,0,0,0,1,357
54,3.843127754,-5.594569251,5.307939744,0,0,0,1,358
55,3.888653893,-5.779935764,5.391807917,0,0,0,1,359
56,3.947009579,-5.948368194,5.454439424,0,0,0,1,360
57,3.985628772,-6.048243535,5.499033555,0,0,0,1,361
58,4.034476982,-6.161674820,5.574154154,0,0,0,1,362
59,4.135767174,-6.372098575,5.711471149,0,0,0,1,363
60,4.230565908,-6.513034687,5.811863669,0,0,0,1,364
61,4.263375672,-6.593344989,5.821503862,0,0,0,1,365
62,4.301854130,-6.725757984,5.813790875,0,0,0,1,366
63,4.353382265,-6.877588954,5.807665738,0,0,0,1,367
64,4.419822047,-7.017458685,5.810961708,0,0,0,1,368
65,4.499228646,-7.210337241,5.861033198,0,0,0,1,369
66,4.582965901,-7.311694602,5.945967700,0,0,0,1,370
67,4.646190521,-7.416536341,5.957007171,0,0,0,1,371
68,4.665670768,-7.515267376,5.930100068,0,0,0,1,372
69,4.700654892,-7.695302846,5.922922777,0,0,0,1,373
70,4.798648897,-7.909422672,5.995876544,0,0,0,1,374
71,4.900482595,-8.041407846,6.089178392,0,0,0,1,375
72,4.970345994,-8.166236512,6.157893516,0,0,0,1,376
73,4.991556258,-8.331850972,6.188699444,0,0,0,1,377
74,5.060678446,-8.475340651,6.251720294,0,0,0,1,378
75,5.116379852,-8.656139974,6.308437145,0,0,0,1,379
76,5.156300052,-8.845969029,6.358362490,0,0,0,1,380
77,5.202043438,-8.987024829,6.427272463,0,0,0,1,381
78,5.232297954,-9.080973442,6.473505214,0,0,0,1,382
79,5.257601124,-9.231392040,6.512561848,0,0,0,1,383
80,5.264368301,-9.332877682,6.525964349,0,0,0,1,384
81,5.275753101,-9.444191139,6.573722555,0,0,0,1,385
82,5.314961541,-9.587155531,6.631784001,0,0,0,1,386
83,5.341495478,-9.698613810,6.658206521,0,0,0,1,387
84,5.384881590,-9.800116157,6.681052952,0,0,0,1,388
85,5.456783365,-9.899205329,6.688711693,0,0,0,1,389
86,5.527066589,-9.982427233,6.676487724,0,0,0,1,390
87,5.589937996,-10.030195442,6.657165091,0,0,0,1,391
88,5.728293844,-10.093134062,6.619691235,0,0,0,1,392
89,5.900186632,-10.157653379,6.572197971,0,0,0,1,
90,6.004713447,-10.184823697,6.566194239,0,0,0,1,
91,6.159895942,-10.200397540,6.533290639,0,0,0,1,
92,6.297088925,-10.212546711,6.467605120,0,0,0,1,
93,6.408392207,-10.205029352,6.427143821,0,0,0,1,
94,6.599165699,-10.188942647,6.464394629,0,0,0,1,
95,6.812567537,-10.154776183,6.463230948,0,0,0,1,
96,6.950202394,-10.126264298,6.456328529,0,0,0,1,
97,7.075943229,-10.093961770,6.437218840,0,0,0,1,
98,7.223022711,-10.062974023,6.385764701,0,0,0,1,
99,7.371235072,-10.032409720,6.360122754,0,0,0,1,
100,7.482132632,-10.021558588,6.312800967,0,0,0,1,
101,7.642902726,-9.984095412,6.264286608,0,0,0,1,
102,7.832237427,-9.962846947,6.210773111,0,0,0,1,
103,7.948750324,-9.940177504,6.177626489,0,0,0,1,
104,8.124298224,-9.906313088,6.105252385,0,0,0,1,
105,8.273334390,-9.883630962,6.038212340,0,0,0,1,
106,8.440427250,-9.837418219,6.028609870,0,0,0,1,
107,8.611420314,-9.841390274,5.953522470,0,0,0,1,
108,8.733320686,-9.846974577,5.889586922,0,0,0,1,
109,8.928467228,-9.837433514,5.833637245,0,0,0,1,
110,9.034019587,-9.827430438,5.779612992,0,0,0,1,
111,9.236134406,-9.817281845,5.663229638,0,0,0,1,
112,9.378302480,-9.819127394,5.598934725,0,0,0,1,
113,9.554000134,-9.823858453,5.527132932,0,0,0,1,
114,9.708297022,-9.796199717,5.451695715,0,0,0,1,
115,9.880987970,-9.787104845,5.366721775,0,0,0,1,
116,10.053000906,-9.801373838,5.278308418,0,0,0,1,
117,10.188140870,-9.795443774,5.190794798,0,0,0,1,
118,10.335355653,-9.778928987,5.158864234,0,0,0,1,
119,10.554170068,-9.736964160,5.143412375,0,0,0,1,
120,10.781010321,-9.701587677,5.128026641,0,0,0,1,
121,10.993154383,-9.674275858,5.093964480,0,0,0,1,
122,11.153063949,-9.659221620,5.062711078,0,0,0,1,
123,11.312532395,-9.637752537,5.035495223,0,0,0,1,
124,11.463099035,-9.608549116,5.001338838,0,0,0,1,
125,11.662093763,-9.566451043,4.982968382,0,0,0,1,
126,11.880819387,-9.553713303,4.957301539,0,0,0,1,
127,12.045889307,-9.512530451,4.954634686,0,0,0,1,
128,12.227346024,-9.498539095,4.862218661,0,0,0,1,
129,12.470552314,-9.431786814,4.847812005,0,0,0,1,
130,12.781744084,-9.369248088,4.796551413,0,0,0,1,
131,12.990930100,-9.360171429,4.723353423,0,0,0,1,
132,13.253235732,-9.328795015,4.687622480,0,0,0,1,
133,13.472842199,-9.347017034,4.625383710,0,0,0,1,
134,13.654005611,-9.344837870,4.559647022,0,0,0,1,
135,13.838755834,-9.353396683,4.484722575,0,0,0,1,
136,14.071745433,-9.363303579,4.390974253,0,0,0,1,
137,14.262852410,-9.359224484,4.352009672,0,0,0,1,
138,14.442936642,-9.356346948,4.304975954,0,0,0,1,
139,14.623601644,-9.362327945,4.225525661,0,0,0,1,
140,14.917108294,-9.361107464,4.172681775,0,0,0,1,
141,15.063108664,-9.369644787,4.227779827,0,0,0,1,
142,15.271681333,-9.360197739,4.143113429,0,0,0,1,
143,15.542485871,-9.396289448,4.026200917,0,0,0,1,
144,15.773976929,-9.428963884,3.920032448,0,0,0,1,
145,16.026631838,-9.472475267,3.801887366,0,0,0,1,
146,16.349545074,-9.474084302,3.806037584,0,0,0,1,
147,16.586387797,-9.507134240,3.778514771,0,0,0,1,
148,16.862741638,-9.572394414,3.716047132,0,0,0,1,
149,17.032263407,-9.596045516,3.676657798,0,0,0,1,
150,17.225602419,-9.633630449,3.627540367,0,0,0,1,
151,17.452036532,-9.670517562,3.559971920,0,0,0,1,
152,17.590812101,-9.670639543,3.517504670,0,0,0,1,
153,17.758843406,-9.655841744,3.456617750,0,0,0,1,
154,17.905927031,-9.618389936,3.388580596,0,0,0,1,
155,17.992913337,-9.566121166,3.336872129,0,0,0,1,
156,18.070910372,-9.492552654,3.277643657,0,0,0,1,
157,18.145705520,-9.395342993,3.213154511,0,0,0,1,
158,18.193075709,-9.317808972,3.165396396,0,0,0,1,
159,18.223513013,-9.203906109,3.097752112,0,0,0,1,
160,18.231772182,-9.108313373,3.043027475,0,0,0,1,
161,18.232763857,-8.971691548,2.959411721,0,0,0,1,
162,18.223670824,-8.864256007,2.880107735,0,0,0,1,
163,18.200843366,-8.696013552,2.757658895,0,0,0,1,
164,18.176166022,-8.536191627,2.637667830,0,0,0,1,
165,18.154655402,-8.416155711,2.534961022,0,0,0,1,
166,18.130140639,-8.321468879,2.465120926,0,0,0,1,
167,18.080218286,-8.182942163,2.380546876,0,0,0,1,
168,18.023920226,-7.984167700,2.278925415,0,0,0,1,
169,17.993407554,-7.816095240,2.186674969,0,0,0,1,
170,17.947646567,-7.654751768,2.079082134,0,0,0,1,
171,17.894708612,-7.495526560,1.948279968,0,0,0,1,
172,17.832227384,-7.330754251,1.831382393,0,0,0,1,
173,17.776413349,-7.114339199,1.702974742,0,0,0,1,
174,17.730665093,-6.926095536,1.620059989,0,0,0,1,
175,17.685835489,-6.756037208,1.532271815,0,0,0,1,
176,17.649501361,-6.557586649,1.426898320,0,0,0,1,
177,17.611218258,-6.428734916,1.332317901,0,0,0,1,
178,17.573133007,-6.287955225,1.255461589,0,0,0,1,
179,17.553101620,-6.157052096,1.193486678,0,0,0,1,
180,17.506586715,-5.974119878,1.109644177,0,0,0,1,
181,17.473653407,-5.864533277,1.047553697,0,0,0,1,
182,17.441528440,-5.722870953,0.966861650,0,0,0,1,
183,17.407488729,-5.574898066,0.860785519,0,0,0,1,
184,17.382592916,-5.440919393,0.747871295,0,0,0,1,
185,17.336934785,-5.306077294,0.652493186,0,0,0,1,
186,17.294314768,-5.216479308,0.592058048,0,0,0,1,
187,17.260791829,-5.079421983,0.507349698,0,0,0,1,
188,17.240039764,-4.949595417,0.417029476,0,0,0,1,
189,17.217758739,-4.854298586,0.346241365,0,0,0,1,
190,17.183999147,-4.731987782,0.247045704,0,0,0,1,
191,17.159106756,-4.642820063,0.165782031,0,0,0,1,
192,17.126971579,-4.529493064,0.071426413,0,0,0,1,
193,17.076147801,-4.369162882,-0.060751599,0,0,0,1,
194,17.034277533,-4.202616894,-0.160615889,0,0,0,1,
195,16.980874965,-4.019207014,-0.280332922,0,0,0,1,
196,16.918595599,-3.873259722,-0.414045902,0,0,0,1,
197,16.884170203,-3.753030985,-0.527389266,0,0,0,1,
198,16.857780638,-3.622984951,-0.634757091,0,0,0,1,
199,16.819809796,-3.486799632,-0.732474407,0,0,0,1,
200,16.786128017,-3.369577905,-0.817578348,0,0,0,1,
201,16.746189563,-3.236457843,-0.931717740,0,0,0,1,
202,16.703797339,-3.112979933,-1.047532759,0,0,0,1,
203,16.669161756,-2.970300047,-1.199296325,0,0,0,1,
204,16.625858518,-2.794395282,-1.342294988,0,0,0,1,
205,16.584973807,-2.614897531,-1.458668478,0,0,0,1,
206,16.534607450,-2.463015426,-1.571649175,0,0,0,1,
207,16.478796733,-2.304098552,-1.751155819,0,0,0,1,
208,16.444822895,-2.159910666,-1.879723658,0,0,0,1,
209,16.414098076,-2.016115842,-1.985581543,0,0,0,1,
210,16.373313290,-1.828592828,-2.116081430,0,0,0,1,
211,16.360396072,-1.726432574,-2.189594027,0,0,0,1,
212,16.335897510,-1.582735542,-2.309700460,0,0,0,1,
213,16.323444082,-1.509612794,-2.396005140,0,0,0,1,
214,16.285594905,-1.367772656,-2.544166570,0,0,0,1,
215,16.242518931,-1.259739497,-2.644284552,0,0,0,1,
216,16.208536959,-1.185134072,-2.713621812,0,0,0,1,
217,16.171958604,-1.108400801,-2.777324945,0,0,0,1,
218,16.117064151,-1.010438042,-2.840211811,0,0,0,1,
219,16.047712250,-0.924646328,-2.880546744,0,0,0,1,
220,15.908653468,-0.827693281,-2.915701011,0,0,0,1,
221,15.791968793,-0.764474934,-2.935778346,0,0,0,1,
222,15.689126310,-0.702583955,-2.945923127,0,0,0,1,
223,15.546608454,-0.627867938,-2.960438064,0,0,0,1,
224,15.436658290,-0.581456014,-2.966947765,0,0,0,1,
225,15.288828546,-0.544454967,-2.963137968,0,0,0,1,
226,15.154217051,-0.536869751,-2.944270471,0,0,0,1,
227,15.022488403,-0.552120357,-2.899191843,0,0,0,1,
228,14.795431062,-0.537151442,-2.812607191,0,0,0,1,
229,14.560221602,-0.509367902,-2.690452463,0,0,0,1,
230,14.335532114,-0.474838500,-2.600293938,0,0,0,1,
231,14.098334396,-0.455364810,-2.510151866,0,0,0,1,
232,13.915320560,-0.434981899,-2.452968904,0,0,0,1,
233,13.718809358,-0.427627845,-2.368953782,0,0,0,1,
234,13.539770743,-0.393490902,-2.279001811,0,0,0,1,
235,13.357547694,-0.372293228,-2.173883588,0,0,0,1,
236,13.132716081,-0.353925949,-2.053149571,0,0,0,1,
237,12.965951083,-0.344700034,-2.013268882,0,0,0,1,
238,12.795205083,-0.312760480,-1.974749531,0,0,0,1,
239,12.620149203,-0.291470124,-1.921514922,0,0,0,1,
240,12.454814170,-0.250661834,-1.854193046,0,0,0,1,
241,12.332363973,-0.227397293,-1.803260325,0,0,0,1,
242,12.184728577,-0.205106151,-1.769365413,0,0,0,1,
243,11.982066068,-0.204190562,-1.721599613,0,0,0,1,
244,11.765917450,-0.206214492,-1.715146915,0,0,0,1,
245,11.592499596,-0.203330340,-1.669817311,0,0,0,1,
246,11.424029485,-0.169086124,-1.610804185,0,0,0,1,
247,11.264867164,-0.135662196,-1.543260953,0,0,0,1,
248,11.098633740,-0.106955742,-1.491422897,0,0,0,1,
249,10.896930630,-0.088909897,-1.452108469,0,0,0,1,
250,10.684710517,-0.047061960,-1.443151385,0,0,0,1,
251,10.565204134,-0.030356730,-1.410315622,0,0,0,1,
252,10.386805276,0.010432857,-1.367213696,0,0,0,1,
253,10.220086119,0.020961230,-1.337683182,0,0,0,1,
254,10.118295372,0.010785565,-1.360173810,0,0,0,1,
255,9.986127752,-0.001170805,-1.410907086,0,0,0,1,
256,9.878152243,-0.018856863,-1.422789887,0,0,0,1,
257,9.699558493,-0.038966039,-1.426829933,0,0,0,1,
258,9.538601226,-0.043871164,-1.427684996,0,0,0,1,
259,9.368027905,-0.016792676,-1.386813848,0,0,0,1,
260,9.202279252,0.032130726,-1.249252495,0,0,0,1,
261,9.076081654,0.077575907,-1.142470667,0,0,0,1,
262,8.960906365,0.127217276,-1.077601640,0,0,0,1,
263,8.802116451,0.161900522,-1.021190617,0,0,0,1,
264,8.646456416,0.174078637,-0.997154782,0,0,0,1,
265,8.466077394,0.186837385,-0.980728854,0,0,0,1,
266,8.272930148,0.183638256,-0.965083899,0,0,0,1,
267,8.068342494,0.220828369,-0.900607482,0,0,0,1,
268,7.883495794,0.260816489,-0.845542365,0,0,0,1,
269,7.661784137,0.292936984,-0.771350577,0,0,0,1,
270,7.446594906,0.332134475,-0.708652149,0,0,0,1,
271,7.205737331,0.355869253,-0.632467362,0,0,0,1,
272,7.018733662,0.408798028,-0.576481087,0,0,0,1,
273,6.820827816,0.449796382,-0.510904922,0,0,0,1,
274,6.684775363,0.482102087,-0.453984568,0,0,0,1,
275,6.532605800,0.529351551,-0.385763020,0,0,0,1,
276,6.365836967,0.552447575,-0.316972033,0,0,0,1,
277,6.185921075,0.579258933,-0.285533627,0,0,0,1,
278,5.952956432,0.595799811,-0.253117751,0,0,0,1,
279,5.821323778,0.615298997,-0.231518307,0,0,0,1,
280,5.664732007,0.649466258,-0.193810189,0,0,0,1,
281,5.501560339,0.674888122,-0.133239859,0,0,0,1,
282,5.354030358,0.708714298,-0.078615456,0,0,0,1,
283,5.198868580,0.745369247,-0.019453576,0,0,0,1,
284,5.064019241,0.768908187,0.025550042,0,0,0,1,
285,4.929820268,0.790604102,0.049317143,0,0,0,1,
286,4.806935136,0.804228711,0.057344923,0,0,0,1,
287,4.569526686,0.803966483,0.073776244,0,0,0,1,
288,4.349960612,0.814471575,0.074700627,0,0,0,1,
289,4.134348668,0.838468668,0.114428280,0,0,0,1,
290,3.874803107,0.893434561,0.179981527,0,0,0,1,
291,3.674969814,0.931290869,0.232167294,0,0,0,1,
292,3.537276328,0.951089681,0.255420622,0,0,0,1,
293,3.396229389,0.966848824,0.271574770,0,0,0,1,
294,3.286602540,0.987787697,0.270726936,0,0,0,1,
295,3.177883120,1.017422843,0.263637949,0,0,0,1,
296,3.068917745,1.054149969,0.259237961,0,0,0,1,
297,2.923157256,1.104159213,0.263126795,0,0,0,1,
298,2.663785665,1.171771238,0.311522975,0,0,0,1,
299,2.511698665,1.180864017,0.351064810,0,0,0,1,
300,2.400099866,1.165109412,0.392713861,0,0,0,1,
301,2.298866829,1.144751653,0.440548045,0,0,0,1,
302,2.160660115,1.111066621,0.496259806,0,0,0,1,
303,2.067267208,1.067557299,0.546617728,0,0,0,1,
304,1.969268879,0.984616768,0.624611573,0,0,0,1,0
305,1.931873086,0.917197944,0.684657965,0,0,0,1,1
306,1.935300271,0.815270000,0.799822218,0,0,0,1,2
307,1.993795010,0.681281610,0.963935980,0,0,0,1,3
308,2.102211156,0.557911213,1.086469187,0,0,0,1,4
309,2.132041144,0.416397557,1.232286534,0,0,0,1,5
310,2.150308099,0.333671537,1.328197547,0,0,0,1,6
311,2.203480647,0.191686007,1.487746567,0,0,0,1,7
312,2.316343560,-0.021155863,1.653479792,0,0,0,1,8
313,2.376108407,-0.180835558,1.763663200,0,0,0,1,9
314,2.461098769,-0.314062952,1.958637913,0,0,0,1,10
315,2.508949421,-0.441631106,2.110165885,0,0,0,1,11
316,2.549185667,-0.520250408,2.170052399,0,0,0,1,12
317,2.633198548,-0.683031093,2.317356881,0,0,0,1,13
318,2.698864925,-0.838668446,2.421473131,0,0,0,1,14
319,2.728552894,-0.954395040,2.449721070,0,0,0,1,15
320,2.782883735,-1.104181380,2.490877646,0,0,0,1,16
321,2.882905762,-1.244008739,2.568545044,0,0,0,1,17
322,2.928258301,-1.440844974,2.651310668,0,0,0,1,18
323,3.066245710,-1.597443111,2.715524448,0,0,0,1,19
324,3.177910522,-1.736394002,2.850386757,0,0,0,1,20
325,3.235424862,-1.861199194,2.916845106,0,0,0,1,21
326,3.340224769,-1.953775410,3.134186766,0,0,0,1,22
327,3.455898538,-2.033701733,3.255858954,0,0,0,1,23
328,3.487718350,-2.166741134,3.375322856,0,0,0,1,24
329,3.563853310,-2.288672377,3.501543266,0,0,0,1,25
330,3.628393488,-2.470789114,3.569087183,0,0,0,1,26
331,3.681281453,-2.501731944,3.702702294,0,0,0,1,27
332,3.694739536,-2.589243164,3.822400051,0,0,0,1,28
333,3.752083315,-2.806482171,3.994638066,0,0,0,1,29
334,3.787676854,-2.927527098,4.054942122,0,0,0,1,30
335,3.853510365,-3.079015923,4.157356183,0,0,0,1,31
336,3.909893616,-3.268409104,4.260272003,0,0,0,1,32
337,3.983695218,-3.406144915,4.437634314,0,0,0,1,33
338,4.026483492,-3.594146777,4.601418974,0,0,0,1,34
339,4.089597185,-3.775188819,4.716288252,0,0,0,1,35
340,4.138442459,-3.971206693,4.816151901,0,0,0,1,36
341,4.215755170,-4.143864377,5.001123250,0,0,0,1,37
342,4.245193025,-4.264799909,5.098215569,0,0,0,1,38
343,4.300112909,-4.514874854,5.249817538,0,0,0,1,39
344,4.328405351,-4.706703565,5.336082050,0,0,0,1,40
345,4.391840529,-4.913744593,5.440618616,0,0,0,1,41
346,4.422824887,-5.149030940,5.545409338,0,0,0,1,42
347,4.487986252,-5.410118552,5.663602342,0,0,0,1,43
348,4.538555507,-5.581493124,5.771650760,0,0,0,1,44
349,4.538442395,-5.718108429,5.797250592,0,0,0,1,45
350,4.561790149,-5.912221256,5.854864162,0,0,0,1,46
351,4.589106283,-6.092195774,5.923590764,0,0,0,1,47
352,4.593282101,-6.241569835,5.988296822,0,0,0,1,48
353,4.621397609,-6.453535647,6.101747890,0,0,0,1,49
354,4.654658323,-6.683479577,6.196637117,0,0,0,1,50
355,4.665624934,-6.876872220,6.222030251,0,0,0,1,51
356,4.676238019,-7.051610775,6.262685027,0,0,0,1,52
357,4.730023376,-7.325994875,6.335127742,0,0,0,1,53
358,4.734703999,-7.489774716,6.442833858,0,0,0,1,54
359,4.734562828,-7.673533999,6.525047744,0,0,0,1,55
360,4.747584014,-7.823855407,6.582542437,0,0,0,1,56
361,4.753150930,-7.931122304,6.619641540,0,0,0,1,57
362,4.756154044,-8.073967975,6.662076257,0,0,0,1,58
363,4.769509073,-8.208510733,6.702373939,0,0,0,1,59
364,4.790996715,-8.333707722,6.741281087,0,0,0,1,60
365,4.773258990,-8.547832142,6.809273249,0,0,0,1,61
366,4.780086818,-8.666126052,6.855663021,0,0,0,1,62
367,4.849260849,-8.833254921,6.912842215,0,0,0,1,63
368,4.909454295,-8.920248677,6.934578610,0,0,0,1,64
369,4.972687340,-8.992919091,6.947482928,0,0,0,1,65
370,5.066164405,-9.074481805,6.963840273,0,0,0,1,66
371,5.175126334,-9.133942109,6.973862819,0,0,0,1,67
372,5.329602209,-9.193790768,6.960737690,0,0,0,1,68
373,5.413727386,-9.220816455,6.954318120,0,0,0,1,69
374,5.570059825,-9.227807474,6.939085645,0,0,0,1,70
375,5.678152599,-9.222680176,6.935523098,0,0,0,1,71
376,5.819009490,-9.212873500,6.902788339,0,0,0,1,72
377,5.948534357,-9.204545739,6.854393924,0,0,0,1,73
378,6.119705570,-9.192473941,6.801233528,0,0,0,1,74
379,6.288582888,-9.179936338,6.745233124,0,0,0,1,75
380,6.456733270,-9.175404016,6.659735577,0,0,0,1,76
381,6.568035580,-9.171720371,6.616859952,0,0,0,1,77
382,6.779225729,-9.168546059,6.525701489,0,0,0,1,78
383,6.933313364,-9.168047872,6.470883367,0,0,0,1,79
384,7.053675927,-9.156649220,6.432128944,0,0,0,1,80
385,7.219347254,-9.160113369,6.362782885,0,0,0,1,81
386,7.332541301,-9.174444331,6.313524889,0,0,0,1,82
387,7.468870692,-9.187798836,6.257099974,0,0,0,1,83
388,7.680167568,-9.229294805,6.168685683,0,0,0,1,84
389,7.810535117,-9.254274380,6.113226948,0,0,0,1,85
390,7.964209582,-9.275692605,6.079251578,0,0,0,1,86
391,8.091516745,-9.291586165,6.056614844,0,0,0,1,87
392,8.240636814,-9.302544631,6.008364729,0,0,0,1,88
393,8.376779258,-9.322280265,5.951823822,0,0,0,1,
394,8.477651850,-9.334444839,5.910258116,0,0,0,1,
395,8.604203693,-9.345586664,5.855372247,0,0,0,1,
396,8.718654784,-9.341495945,5.814387788,0,0,0,1,
397,8.877326192,-9.362952402,5.726911575,0,0,0,1,
398,8.976549816,-9.390857756,5.663239126,0,0,0,1,
399,9.189202096,-9.396482457,5.600308066,0,0,0,1,
400,9.355798448,-9.395429302,5.559542227,0,0,0,1,
401,9.461389890,-9.401693248,5.530686035,0,0,0,1,
402,9.563943418,-9.404063921,5.488506296,0,0,0,1,
403,9.729502482,-9.417609995,5.410423230,0,0,0,1,
404,9.823022357,-9.428011211,5.370628795,0,0,0,1,
405,9.983024849,-9.432700609,5.322120377,0,0,0,1,
406,10.130607768,-9.449681077,5.280749401,0,0,0,1,
407,10.290486190,-9.468946142,5.251631665,0,0,0,1,
408,10.531010236,-9.492727615,5.220905252,0,0,0,1,
409,10.722865891,-9.515476709,5.184016030,0,0,0,1,
410,10.907932449,-9.530394532,5.141587332,0,0,0,1,
411,11.133189669,-9.553789590,5.084982434,0,0,0,1,
412,11.320322152,-9.546800406,5.112723138,0,0,0,1,
413,11.546656696,-9.509351001,5.144247641,0,0,0,1,
414,11.699593122,-9.526797002,5.127962999,0,0,0,1,
415,11.952321699,-9.587220490,5.098484362,0,0,0,1,
416,12.198158235,-9.615536329,5.061474214,0,0,0,1,
417,12.357887341,-9.605694029,5.026420510,0,0,0,1,
418,12.493273011,-9.605770711,4.996475357,0,0,0,1,
419,12.682803304,-9.622563117,4.971053034,0,0,0,1,
420,12.919504685,-9.652432314,4.935076107,0,0,0,1,
421,13.197669756,-9.715238442,4.870181883,0,0,0,1,
422,13.446475750,-9.778843947,4.803066907,0,0,0,1,
423,13.542369525,-9.821386041,4.760153569,0,0,0,1,
424,13.642410957,-9.857640999,4.719747540,0,0,0,1,
425,13.810816651,-9.888326955,4.637856068,0,0,0,1,
426,13.917151466,-9.911456237,4.570333715,0,0,0,1,
427,14.030618395,-9.941664539,4.512067781,0,0,0,1,
428,14.224096739,-9.990645197,4.454561976,0,0,0,1,
429,14.386483243,-10.061384908,4.395512466,0,0,0,1,
430,14.583103664,-10.106284410,4.345853394,0,0,0,1,
431,14.699538936,-10.132565273,4.316009965,0,0,0,1,
432,14.871780072,-10.210411993,4.244823464,0,0,0,1,
433,15.042354253,-10.268733377,4.156125988,0,0,0,1,
434,15.170925733,-10.306659978,4.115479180,0,0,0,1,
435,15.270646768,-10.365869589,4.080368370,0,0,0,1,
436,15.363440478,-10.428725535,4.058860243,0,0,0,1,
437,15.498067099,-10.498790511,4.061597456,0,0,0,1,
438,15.740183324,-10.604742351,4.026839494,0,0,0,1,
439,15.922861977,-10.650555961,3.983777788,0,0,0,1,
440,16.066588342,-10.639776144,3.939199844,0,0,0,1,
441,16.146455693,-10.615519530,3.908203215,0,0,0,1,
442,16.227483974,-10.582950241,3.867083008,0,0,0,1,
443,16.307675801,-10.544177454,3.812192901,0,0,0,1,
444,16.387708096,-10.488180593,3.757906549,0,0,0,1,
445,16.472124645,-10.395216743,3.705860234,0,0,0,1,
446,16.502289209,-10.323722932,3.671499450,0,0,0,1,
447,16.522926613,-10.207467334,3.622039898,0,0,0,1,
448,16.535816899,-10.107937141,3.588374560,0,0,0,1,
449,16.533660373,-9.948455210,3.536734350,0,0,0,1,
450,16.528160123,-9.853293575,3.477860687,0,0,0,1,
451,16.524638864,-9.749438463,3.399151338,0,0,0,1,
452,16.530609318,-9.645274319,3.325350893,0,0,0,1,
453,16.540458477,-9.490689046,3.224329547,0,0,0,1,
454,16.525893946,-9.358098049,3.148607858,0,0,0,1,
455,16.508224674,-9.285612954,3.104471604,0,0,0,1,
456,16.481866763,-9.172165641,3.039546390,0,0,0,1,
